entity_id,unit_number,split,duration,event_observed,landmark_cycle,time_after_landmark,is_model_eligible,true_rul,true_event_time,total_cycles_available,has_full_window,mean_op_setting_1_first_30,slope_op_setting_1_first_30,mean_op_setting_2_first_30,slope_op_setting_2_first_30,mean_op_setting_3_first_30,slope_op_setting_3_first_30,mean_sensor_1_first_30,slope_sensor_1_first_30,mean_sensor_2_first_30,slope_sensor_2_first_30,mean_sensor_3_first_30,slope_sensor_3_first_30,mean_sensor_4_first_30,slope_sensor_4_first_30,mean_sensor_5_first_30,slope_sensor_5_first_30,mean_sensor_6_first_30,slope_sensor_6_first_30,mean_sensor_7_first_30,slope_sensor_7_first_30,mean_sensor_8_first_30,slope_sensor_8_first_30,mean_sensor_9_first_30,slope_sensor_9_first_30,mean_sensor_10_first_30,slope_sensor_10_first_30,mean_sensor_11_first_30,slope_sensor_11_first_30,mean_sensor_12_first_30,slope_sensor_12_first_30,mean_sensor_13_first_30,slope_sensor_13_first_30,mean_sensor_14_first_30,slope_sensor_14_first_30,mean_sensor_15_first_30,slope_sensor_15_first_30,mean_sensor_16_first_30,slope_sensor_16_first_30,mean_sensor_17_first_30,slope_sensor_17_first_30,mean_sensor_18_first_30,slope_sensor_18_first_30,mean_sensor_19_first_30,slope_sensor_19_first_30,mean_sensor_20_first_30,slope_sensor_20_first_30,mean_sensor_21_first_30,slope_sensor_21_first_30
train_11,11,train,240,1,30,210,True,,,240,True,0.0003133333333333333,3.608453837597332e-05,-8.33333333333333e-05,1.8464961067853131e-06,100.0,2.1250328762807317e-16,518.67,6.1345301425351906e-15,642.179,6.674082321244853e-06,1584.256,-0.09490545050054051,1398.4126666666666,0.13897219132368888,14.620000000000001,8.741445436359154e-17,21.608,0.00013793103448288006,554.427,0.0002736373748591696,2388.027666666667,0.0003359288097860932,9053.343,0.003441601779736471,1.2999999999999996,1.7230004472950286e-17,47.22799999999999,0.003617352614015823,522.3323333333333,0.005951056729705653,2388.0113333333334,-0.0005116796440051775,8137.687,0.03777753058958307,8.392656666666666,0.0006984427141267823,0.030000000000000006,3.6768571189059955e-19,391.6,0.01245828698553665,2388.0,-4.808713592318001e-15,100.0,2.1250328762807317e-16,38.976000000000006,-0.008102335928809828,23.414090000000005,1.8976640711853563e-05
train_12,12,train,170,1,30,140,True,,,170,True,-9e-05,-5.139043381535017e-06,3e-05,1.2680756395995585e-06,100.0,2.1250328762807317e-16,518.67,6.1345301425351906e-15,642.5840000000001,0.006438264738602077,1588.9666666666665,-0.004298109010033442,1407.323,0.04826918798665375,14.620000000000001,8.741445436359154e-17,21.610000000000003,1.864025390388843e-16,553.5990000000002,0.0062358175750839625,2388.1136666666666,0.0011946607341633577,9047.542,0.1130144605117274,1.2999999999999996,1.7230004472950286e-17,47.50766666666666,-0.0024894327030033545,521.4326666666667,0.005299221357061374,2388.1106666666665,-0.0003292547274379705,8127.535000000001,-0.05517908787533412,8.429973333333333,0.0005472302558398363,0.030000000000000006,3.6768571189059955e-19,392.73333333333335,-0.010678531701892154,2388.0,-4.808713592318001e-15,100.0,2.1250328762807317e-16,38.86400000000001,0.0013348164627362648,23.306536666666666,-0.0007552169076751498
train_13,13,train,163,1,30,133,True,,,163,True,-0.00044,1.4727474972191303e-05,7.000000000000001e-05,3.781979977753021e-07,100.0,2.1250328762807317e-16,518.67,6.1345301425351906e-15,642.5796666666666,0.006560622914358754,1590.462666666667,-0.13425583982200734,1407.130666666667,-0.008244716351481688,14.620000000000001,8.741445436359154e-17,21.610000000000003,1.864025390388843e-16,553.3449999999999,0.006974416017797373,2388.097333333333,1.3348164647946505e-05,9055.679,0.0831256952168938,1.2999999999999996,1.7230004472950286e-17,47.51233333333332,-0.0003670745272532569,521.6013333333333,0.011448275862071578,2388.097666666667,-0.0006874304783024067,8134.952,0.03757063403793877,8.42845,0.0006993325917686069,0.030000000000000006,3.6768571189059955e-19,392.6666666666667,0.015127919911012325,2388.0,-4.808713592318001e-15,100.0,2.1250328762807317e-16,38.836666666666666,-0.0006318131256950642,23.32148,-0.0010664738598441257
train_14,14,train,180,1,30,150,True,,,180,True,0.00042,-7.341490545050011e-06,-2.333333333333333e-05,-8.209121245828694e-06,100.0,2.1250328762807317e-16,518.67,6.1345301425351906e-15,642.6273333333334,0.0040088987764176015,1589.4153333333336,-0.07885205784204202,1407.6386666666667,0.0919733036707595,14.620000000000001,8.741445436359154e-17,21.610000000000003,1.864025390388843e-16,553.5543333333333,0.0029121245828698564,2388.1019999999994,-0.0005650723025328393,9058.533,0.008073414905496956,1.2999999999999996,1.7230004472950286e-17,47.48100000000001,0.0018442714126814333,521.5356666666667,0.0011412680756461907,2388.0986666666663,0.0011167964405025723,8139.497,-0.0795439377084699,8.431679999999998,-0.0005881201334816598,0.030000000000000006,3.6768571189059955e-19,393.2,-0.02358175750834049,2388.0,-4.808713592318001e-15,100.0,2.1250328762807317e-16,38.867333333333335,-0.0011701890989987713,23.306523333333327,0.0006227141268076152
train_15,15,train,207,1,30,177,True,,,207,True,-0.00028333333333333335,1.1679644048943245e-05,-4.333333333333334e-05,1.2347052280311457e-05,100.0,2.1250328762807317e-16,518.67,6.1345301425351906e-15,642.0640000000001,-0.0008320355951076945,1583.121,-0.02197330367072227,1395.978,0.05534593993326181,14.620000000000001,8.741445436359154e-17,21.608,4.0044493882205435e-05,554.7316666666668,0.012500556173537068,2387.9986666666664,0.0001779755283599083,9057.092333333334,-0.08582647385980124,1.2999999999999996,1.7230004472950286e-17,47.14666666666667,0.0008320355951062705,522.5316666666666,0.0008209121245786831,2388.0023333333334,0.0004694104560823992,8141.285666666668,-0.009781979977773372,8.392956666666667,-0.0003206896551723351,0.030000000000000006,3.6768571189059955e-19,391.3666666666667,0.0095661846496165,2388.0,-4.808713592318001e-15,100.0,2.1250328762807317e-16,39.04333333333332,0.00026251390433826847,23.416046666666666,-0.00159999999999986
train_16,16,train,209,1,30,179,True,,,209,True,0.0003266666666666667,-9.076751946607332e-06,-3.333333333333328e-06,-3.4482758620689646e-06,100.0,2.1250328762807317e-16,518.67,6.1345301425351906e-15,642.7606666666668,-0.004502780867631116,1590.6483333333335,-0.01845383759733217,1408.8516666666667,-0.06903448275862145,14.620000000000001,8.741445436359154e-17,21.610000000000003,1.864025390388843e-16,553.0303333333333,0.00528364849833742,2388.1220000000003,6.229143495419329e-05,9056.550666666668,0.17370411568421845,1.2999999999999996,1.7230004472950286e-17,47.592,0.003288097886540888,521.2903333333333,0.0012836484983358434,2388.1066666666666,0.0009788654060518883,8137.855666666667,-0.01355506117896947,8.45328,0.0003854949944382603,0.030000000000000006,3.6768571189059955e-19,393.2,0.030255839822023376,2388.0,-4.808713592318001e-15,100.0,2.1250328762807317e-16,38.83399999999998,0.00041824249165754035,23.287213333333327,-0.0006737708565071541
train_17,17,train,276,1,30,246,True,,,276,True,-0.00013333333333333334,1.1123470522802812e-06,0.00011,-5.005561735261401e-06,100.0,2.1250328762807317e-16,518.67,6.1345301425351906e-15,642.047,0.008180200222465652,1584.7820000000004,-0.03641379310344579,1397.507,-0.1154505005561885,14.620000000000001,8.741445436359154e-17,21.608333333333334,-2.2246941046814938e-06,554.6086666666667,-0.0052547274749698,2388.0186666666664,0.00027141268076693995,9062.083333333332,0.005690767519433003,1.2999999999999996,1.7230004472950286e-17,47.201666666666675,-0.0018309232480530366,522.3599999999999,0.0022691879866591266,2387.9993333333337,0.0006540600667971793,8143.7210000000005,0.014818687430429656,8.398933333333334,0.000773882091212513,0.030000000000000006,3.6768571189059955e-19,391.93333333333334,0.0489432703003387,2388.0,-4.808713592318001e-15,100.0,2.1250328762807317e-16,39.043,-0.004736373748610475,23.418166666666664,-0.001770634037819465
train_18,18,train,195,1,30,165,True,,,195,True,0.0006466666666666667,-4.44938820912128e-06,6.000000000000002e-05,-5.962180200222465e-06,100.0,2.1250328762807317e-16,518.67,6.1345301425351906e-15,642.1426666666666,0.004969966629597207,1584.097,0.061381535038930755,1398.483,-0.01410233592879321,14.620000000000001,8.741445436359154e-17,21.609666666666666,3.337041156850487e-05,554.4713333333333,0.018638487208014587,2388.0153333333333,0.0006718576195939669,9059.305,-0.005835372636180165,1.2999999999999996,1.7230004472950286e-17,47.23533333333334,-0.0024071190211340694,522.2010000000001,0.009875417130150681,2388.011333333334,0.00019577308120171367,8142.574,-0.0016952169077711205,8.396786666666667,-0.00016689655172402599,0.030000000000000006,3.6768571189059955e-19,391.8666666666667,0.008453837597330274,2388.0,-4.808713592318001e-15,100.0,2.1250328762807317e-16,39.01166666666666,0.0018220244716350357,23.403676666666666,-0.002612169076751935
train_19,19,train,158,1,30,128,True,,,158,True,0.00035333333333333327,-3.737486095661774e-06,-8.666666666666667e-05,-1.1790878754171305e-05,100.0,2.1250328762807317e-16,518.67,6.1345301425351906e-15,642.6730000000001,-0.0139199110122328,1590.0903333333333,-0.0784983314794026,1408.9280000000003,0.018647385984436674,14.620000000000001,8.741445436359154e-17,21.610000000000003,1.864025390388843e-16,553.3259999999999,0.0027675194660732655,2388.1329999999994,0.0002691879866578878,9046.041000000001,0.019023359288051423,1.2999999999999996,1.7230004472950286e-17,47.544,-0.0008587319243602801,521.4256666666666,-0.0038197997775261876,2388.1279999999997,0.0008186874304665996,8126.1050000000005,0.08067408231366101,8.437330000000001,0.0008401557285873592,0.030000000000000006,3.6768571189059955e-19,393.03333333333336,0.002447163515014302,2388.0,-4.808713592318001e-15,100.0,2.1250328762807317e-16,38.82366666666667,0.002867630700778806,23.286649999999998,0.002230367074526989
train_20,20,train,234,1,30,204,True,,,234,True,0.0003066666666666667,-3.443826473859841e-05,-1.666666666666666e-05,-5.717463848720799e-06,100.0,2.1250328762807317e-16,518.67,6.1345301425351906e-15,642.6473333333332,0.0016551724137959458,1588.428,0.14991323692993988,1406.283333333333,0.01553726362622921,14.620000000000001,8.741445436359154e-17,21.610000000000003,1.864025390388843e-16,553.467,0.0011056729699654166,2388.0846666666666,0.0003159065628448434,9056.273333333334,-0.04584204671840459,1.2999999999999996,1.7230004472950286e-17,47.516666666666666,-0.0015394883203562473,521.3836666666667,-0.0033081201334746783,2388.089333333334,0.0011879866518430056,8136.996333333332,0.18403337041169962,8.440636666666666,0.0002903893214682204,0.030000000000000006,3.6768571189059955e-19,392.6666666666667,0.032035595105677266,2388.0,-4.808713592318001e-15,100.0,2.1250328762807317e-16,38.83866666666666,-0.0006807563959955912,23.307129999999997,0.0008337486095662468
train_21,21,train,195,1,30,165,True,,,195,True,0.00030333333333333346,6.340378197997751e-06,-8e-05,-1.0678531701891064e-06,100.0,2.1250328762807317e-16,518.67,6.1345301425351906e-15,642.4396666666668,0.01091212458288258,1587.3449999999998,-0.10627141268076791,1404.9043333333334,0.042600667408244315,14.620000000000001,8.741445436359154e-17,21.610000000000003,1.864025390388843e-16,553.5759999999999,0.01659176863182207,2388.0916666666667,0.0014705228031381967,9045.719333333333,-0.05478976640709961,1.2999999999999996,1.7230004472950286e-17,47.41266666666665,-0.0005739710789764115,521.751,0.0034060066740871156,2388.0880000000006,0.0007519466073937679,8127.706333333334,-0.02557730812005201,8.427380000000001,-0.0004779532814238315,0.030000000000000006,3.6768571189059955e-19,392.3333333333333,0.00044493882091290805,2388.0,-4.808713592318001e-15,100.0,2.1250328762807317e-16,38.88466666666666,-0.0009254727474976789,23.34524666666667,-0.0012970856507227662
train_22,22,train,202,1,30,172,True,,,202,True,0.0002033333333333334,3.848720800889865e-06,2.3333333333333343e-05,-2.0689655172413855e-06,100.0,2.1250328762807317e-16,518.67,6.1345301425351906e-15,642.703,0.007899888765307022,1590.707,-0.031134593993308382,1410.8473333333338,0.04945494994440263,14.620000000000001,8.741445436359154e-17,21.610000000000003,1.864025390388843e-16,553.2566666666667,-0.0068209121245778855,2388.132666666667,0.00042269187986311357,9044.259666666667,-0.06022024471635285,1.2999999999999996,1.7230004472950286e-17,47.603333333333346,0.0007074527252500132,521.094,0.0014282536151191203,2388.1456666666663,-0.0001134593993258736,8127.0886666666665,-0.03483426028919742,8.441773333333332,0.00010905450500567412,0.030000000000000006,3.6768571189059955e-19,393.3666666666667,0.004226918798662255,2388.0,-4.808713592318001e-15,100.0,2.1250328762807317e-16,38.807,-0.0004516129032256878,23.28542666666667,-0.0010636262513902634
train_23,23,train,168,1,30,138,True,,,168,True,0.0005666666666666667,-1.97552836484983e-05,0.00010333333333333332,-8.654060066740819e-06,100.0,2.1250328762807317e-16,518.67,6.1345301425351906e-15,642.5880000000001,0.004827586206898345,1588.6643333333334,0.013234705228023398,1406.560666666667,-0.102820912124572,14.620000000000001,8.741445436359154e-17,21.610000000000003,1.864025390388843e-16,553.6403333333333,0.013110122358177491,2388.0939999999996,-0.0009655172413729989,9052.736,0.08119243604004964,1.2999999999999996,1.7230004472950286e-17,47.48233333333334,-0.0007007786429361802,521.5583333333333,0.003530589543937885,2388.089333333334,0.00031590656287639347,8132.004,0.05512791991103338,8.435486666666666,-0.0002630478309232604,0.030000000000000006,3.6768571189059955e-19,393.1,-0.03092324805338721,2388.0,-4.808713592318001e-15,100.0,2.1250328762807317e-16,38.849,-0.0003359288097885181,23.30610333333333,9.078976640757633e-05
train_24,24,train,147,1,30,117,True,,,147,True,-0.00017666666666666663,-2.965517241379309e-05,-0.00011333333333333333,2.2246941045605629e-07,100.0,2.1250328762807317e-16,518.67,6.1345301425351906e-15,642.3583333333333,-0.004367074527254421,1587.2889999999998,0.08071857619578256,1400.505666666667,-0.005635150166839728,14.620000000000001,8.741445436359154e-17,21.609333333333332,8.8987764184468e-06,554.159,0.0004694104560694447,2388.036,0.00034260289215917104,9064.139333333333,-0.010834260289114323,1.2999999999999996,1.7230004472950286e-17,47.27533333333333,0.0023181312569521676,522.0636666666666,-0.009577308120132426,2388.025333333334,0.001014460511680896,8143.905,0.011187986651854293,8.411733333333334,-0.0002383537263625963,0.030000000000000006,3.6768571189059955e-19,392.0,0.02936596218019857,2388.0,-4.808713592318001e-15,100.0,2.1250328762807317e-16,38.94100000000001,0.001697441601779992,23.38348,-0.0010604671857615516
train_25,25,train,230,1,30,200,True,,,230,True,0.0003233333333333333,1.5372636262513885e-05,0.00015000000000000001,-7.007786429365969e-06,100.0,2.1250328762807317e-16,518.67,6.1345301425351906e-15,642.4470000000001,-0.0102046718576131,1587.857666666667,-0.03251390433816458,1406.578666666667,0.03457174638487442,14.620000000000001,8.741445436359154e-17,21.610000000000003,1.864025390388843e-16,553.5776666666666,-0.012794215795325616,2388.1066666666666,-0.0004716351502034916,9046.807,-0.020318131256935695,1.2999999999999996,1.7230004472950286e-17,47.44066666666666,-0.0009477196885418263,521.5116666666665,0.009163515016693722,2388.1070000000004,-0.00026918798666323933,8128.112333333334,-0.035797552836472485,8.430546666666666,-0.00018941045606227284,0.030000000000000006,3.6768571189059955e-19,392.73333333333335,0.015572858731929961,2388.0,-4.808713592318001e-15,100.0,2.1250328762807317e-16,38.864000000000004,0.0043648498331480745,23.33153666666667,-0.0010516351501666272
train_26,26,train,199,1,30,169,True,,,199,True,-0.00017000000000000004,-0.00010921023359288099,1.6666666666666667e-05,-4.204671857619582e-06,100.0,2.1250328762807317e-16,518.67,6.1345301425351906e-15,642.591,-0.001830923248054328,1589.6646666666668,0.02960177975529939,1408.8823333333337,-0.016616240266954053,14.620000000000001,8.741445436359154e-17,21.610000000000003,1.864025390388843e-16,553.3096666666667,0.0033615127919931964,2388.1153333333336,-0.0008320355951143519,9046.253666666667,0.17794215795330587,1.2999999999999996,1.7230004472950286e-17,47.495333333333335,-0.0007919911012232842,521.4493333333334,0.006598442714128616,2388.1146666666673,-0.00079644048940103,8127.316666666667,0.04570856507232949,8.438886666666667,0.00026046718576191796,0.030000000000000006,3.6768571189059955e-19,393.1666666666667,0.014905450500562021,2388.0,-4.808713592318001e-15,100.0,2.1250328762807317e-16,38.84433333333333,0.0017330367074529522,23.30129333333333,-0.0001810011123470462
train_27,27,train,156,1,30,126,True,,,156,True,-3.3333333333333926e-06,3.819799777530589e-05,-0.00011333333333333334,-1.9577308120133483e-06,100.0,2.1250328762807317e-16,518.67,6.1345301425351906e-15,642.4709999999999,0.0001935483871090507,1587.833,0.004945494994459091,1404.245333333333,-0.16168186874304083,14.620000000000001,8.741445436359154e-17,21.610000000000003,1.864025390388843e-16,553.7223333333333,-0.00011790878753685815,2388.06,0.0004315906563147548,9064.016333333331,0.16055394883206275,1.2999999999999996,1.7230004472950286e-17,47.41599999999999,-0.0032969966629585127,521.7496666666667,0.0031968854282579218,2388.066,-0.0004093437152184369,8143.690333333333,0.13453837597320675,8.429043333333334,0.0002836262513905083,0.030000000000000006,3.6768571189059955e-19,392.8,-0.013793103448273478,2388.0,-4.808713592318001e-15,100.0,2.1250328762807317e-16,38.87066666666667,0.0009121245828694047,23.3327,-0.001570500556173747
